week,period_split,category,product_id,product_name,region,channel,order_count,units,unit_price,gross_revenue,promo_depth,discounts,return_rate,returns,net_revenue,cogs,fulfillment,contribution_margin,provenance,injected_anomaly,anomaly_reason
2029-07-15,analysis,Electronics,E-03,Travel display,South,Direct,21,26,228,5928,0.1022,605.84,0.0317,187.92,5134.24,4004,306.8,823.44,synthetic,false,
2029-07-15,analysis,Electronics,E-03,Travel display,South,Marketplace,20,27,228,6156,0.0576,354.59,0.0592,364.44,5436.97,4158,344.09,934.88,synthetic,false,
2029-07-15,analysis,Electronics,E-03,Travel display,South,Retail,18,22,228,5016,0.1185,594.4,0.0192,96.31,4325.29,3388,259.6,677.69,synthetic,false,
2029-07-15,analysis,Electronics,E-03,Travel display,West,Direct,22,24,228,5472,0.048,262.66,0.0529,289.47,4919.87,3696,283.2,940.67,synthetic,false,
2029-07-15,analysis,Electronics,E-03,Travel display,West,Marketplace,18,22,228,5016,0.1098,550.76,0.0353,177.06,4288.18,3388,280.37,619.81,synthetic,false,
2029-07-15,analysis,Electronics,E-03,Travel display,West,Retail,17,21,228,4788,0.0675,323.19,0.0227,108.69,4356.12,3234,247.8,874.32,synthetic,false,
2029-07-15,analysis,Electronics,E-04,Web camera,North,Direct,56,68,96,6528,0.0809,528.12,0.0334,218.04,5781.84,4148,469.2,1164.64,synthetic,false,
2029-07-15,analysis,Electronics,E-04,Web camera,North,Marketplace,51,56,96,5376,0.1101,591.9,0.0333,179.02,4605.08,3416,417.31,771.77,synthetic,false,
2029-07-15,analysis,Electronics,E-04,Web camera,North,Retail,41,46,96,4416,0.0831,366.97,0.0431,190.33,3858.7,2806,317.4,735.3,synthetic,false,
2029-07-15,analysis,Electronics,E-04,Web camera,South,Direct,48,63,96,6048,0.1021,617.5,0.0429,259.46,5171.04,3843,434.7,893.34,synthetic,false,
2029-07-15,analysis,Electronics,E-04,Web camera,South,Marketplace,49,62,96,5952,0.0568,338.07,0.031,184.51,5429.42,3782,462.02,1185.4,synthetic,false,
2029-07-15,analysis,Electronics,E-04,Web camera,South,Retail,39,45,96,4320,0.0561,242.35,0.0598,258.34,3819.31,2745,310.5,763.81,synthetic,false,
2029-07-15,analysis,Electronics,E-04,Web camera,West,Direct,56,69,96,6624,0.1101,729.3,0.0385,255.02,5639.68,4209,476.1,954.58,synthetic,false,
2029-07-15,analysis,Electronics,E-04,Web camera,West,Marketplace,49,61,96,5856,0.0613,358.97,0.0291,170.41,5326.62,3721,454.57,1151.05,synthetic,false,
2029-07-15,analysis,Electronics,E-04,Web camera,West,Retail,40,53,96,5088,0.1083,551.03,0.0483,245.75,4291.22,3233,365.7,692.52,synthetic,false,
2029-07-15,analysis,Beauty,B-01,Daily serum,North,Direct,102,121,34,4114,0.1098,451.72,0.0372,153.04,3509.24,1694,508.2,1307.04,synthetic,false,
2029-07-15,analysis,Beauty,B-01,Daily serum,North,Marketplace,96,108,34,3672,0.074,271.73,0.0431,158.26,3242.01,1512,489.89,1240.12,synthetic,false,
2029-07-15,analysis,Beauty,B-01,Daily serum,North,Retail,83,91,34,3094,0.0583,180.38,0.0348,107.67,2805.95,1274,382.2,1149.75,synthetic,false,
2029-07-15,analysis,Beauty,B-01,Daily serum,South,Direct,88,110,34,3740,0.0482,180.27,0.0457,170.92,3388.81,1540,462,1386.81,synthetic,false,
2029-07-15,analysis,Beauty,B-01,Daily serum,South,Marketplace,93,101,34,3434,0.1013,347.86,0.0473,162.43,2923.71,1414,458.14,1051.57,synthetic,false,
2029-07-15,analysis,Beauty,B-01,Daily serum,South,Retail,69,80,34,2720,0.0882,239.9,0.0567,154.22,2325.88,1120,336,869.88,synthetic,false,
2029-07-15,analysis,Beauty,B-01,Daily serum,West,Direct,104,121,34,4114,0.105,431.97,0.029,119.31,3562.72,1694,508.2,1360.52,synthetic,false,
2029-07-15,analysis,Beauty,B-01,Daily serum,West,Marketplace,83,97,34,3298,0.1,329.8,0.0578,190.62,2777.58,1358,439.99,979.59,synthetic,false,
2029-07-15,analysis,Beauty,B-01,Daily serum,West,Retail,80,88,34,2992,0.0523,156.48,0.0364,108.91,2726.61,1232,369.6,1125.01,synthetic,false,
2029-07-15,analysis,Beauty,B-02,Cleanser set,North,Direct,89,101,42,4242,0.1079,457.71,0.0388,164.59,3619.7,1818,454.5,1347.2,synthetic,false,
2029-07-15,analysis,Beauty,B-02,Cleanser set,North,Marketplace,82,93,42,3906,0.0984,384.35,0.0462,180.46,3341.19,1674,451.98,1215.21,synthetic,false,
2029-07-15,analysis,Beauty,B-02,Cleanser set,North,Retail,77,90,42,3780,0.0594,224.53,0.0484,182.95,3372.52,1620,405,1347.52,synthetic,false,
2029-07-15,analysis,Beauty,B-02,Cleanser set,South,Direct,86,112,42,4704,0.0876,412.07,0.0491,230.97,4060.96,2016,504,1540.96,synthetic,false,
2029-07-15,analysis,Beauty,B-02,Cleanser set,South,Marketplace,70,77,42,3234,0.0659,213.12,0.0581,187.9,2832.98,1386,374.22,1072.76,synthetic,false,
2029-07-15,analysis,Beauty,B-02,Cleanser set,South,Retail,64,76,42,3192,0.1063,339.31,0.0417,133.11,2719.58,1368,342,1009.58,synthetic,false,
2029-07-15,analysis,Beauty,B-02,Cleanser set,West,Direct,88,114,42,4788,0.1051,503.22,0.0185,88.58,4196.2,2052,513,1631.2,synthetic,false,
2029-07-15,analysis,Beauty,B-02,Cleanser set,West,Marketplace,85,112,42,4704,0.046,216.38,0.0415,195.22,4292.4,2016,544.32,1732.08,synthetic,false,
2029-07-15,analysis,Beauty,B-02,Cleanser set,West,Retail,66,72,42,3024,0.0833,251.9,0.0224,67.74,2704.36,1296,324,1084.36,synthetic,false,
2029-07-15,analysis,Beauty,B-03,Mineral tint,North,Direct,93,110,38,4180,0.0534,223.21,0.0416,173.89,3782.9,1760,451,1571.9,synthetic,false,
2029-07-15,analysis,Beauty,B-03,Mineral tint,North,Marketplace,76,86,38,3268,0.1096,358.17,0.03,98.04,2811.79,1376,380.81,1054.98,synthetic,false,
2029-07-15,analysis,Beauty,B-03,Mineral tint,North,Retail,69,80,38,3040,0.0657,199.73,0.0313,95.15,2745.12,1280,328,1137.12,synthetic,false,
2029-07-15,analysis,Beauty,B-03,Mineral tint,South,Direct,84,98,38,3724,0.0805,299.78,0.0378,140.77,3283.45,1568,401.8,1313.65,synthetic,false,
2029-07-15,analysis,Beauty,B-03,Mineral tint,South,Marketplace,72,91,38,3458,0.0821,283.9,0.04,138.32,3035.78,1456,402.95,1176.83,synthetic,false,
2029-07-15,analysis,Beauty,B-03,Mineral tint,South,Retail,64,83,38,3154,0.0755,238.13,0.0188,59.3,2856.57,1328,340.3,1188.27,synthetic,false,
2029-07-15,analysis,Beauty,B-03,Mineral tint,West,Direct,86,103,38,3914,0.046,180.04,0.0371,145.21,3588.75,1648,422.3,1518.45,synthetic,false,
2029-07-15,analysis,Beauty,B-03,Mineral tint,West,Marketplace,77,88,38,3344,0.0635,212.34,0.0548,183.25,2948.41,1408,389.66,1150.75,synthetic,false,
2029-07-15,analysis,Beauty,B-03,Mineral tint,West,Retail,67,88,38,3344,0.0884,295.61,0.0231,77.25,2971.14,1408,360.8,1202.34,synthetic,false,
2029-07-15,analysis,Beauty,B-04,Travel kit,North,Direct,107,124,28,3472,0.0459,159.36,0.0293,101.73,3210.91,1364,483.6,1363.31,synthetic,false,
2029-07-15,analysis,Beauty,B-04,Travel kit,North,Marketplace,100,120,28,3360,0.0825,277.2,0.0184,61.82,3020.98,1320,505.44,1195.54,synthetic,false,
2029-07-15,analysis,Beauty,B-04,Travel kit,North,Retail,93,111,28,3108,0.1094,340.02,0.0596,185.24,2582.74,1221,432.9,928.84,synthetic,false,
2029-07-15,analysis,Beauty,B-04,Travel kit,South,Direct,112,137,28,3836,0.0832,319.16,0.0342,131.19,3385.65,1507,534.3,1344.35,synthetic,false,
2029-07-15,analysis,Beauty,B-04,Travel kit,South,Marketplace,95,111,28,3108,0.0909,282.52,0.027,83.92,2741.56,1221,467.53,1053.03,synthetic,false,
2029-07-15,analysis,Beauty,B-04,Travel kit,South,Retail,78,104,28,2912,0.0787,229.17,0.0246,71.64,2611.19,1144,405.6,1061.59,synthetic,false,
2029-07-15,analysis,Beauty,B-04,Travel kit,West,Direct,106,131,28,3668,0.0525,192.57,0.0559,205.04,3270.39,1441,510.9,1318.49,synthetic,false,
2029-07-15,analysis,Beauty,B-04,Travel kit,West,Marketplace,105,123,28,3444,0.1025,353.01,0.03,103.32,2987.67,1353,518.08,1116.59,synthetic,false,
2029-07-15,analysis,Beauty,B-04,Travel kit,West,Retail,81,89,28,2492,0.0681,169.71,0.0491,122.36,2199.93,979,347.1,873.83,synthetic,false,
2029-07-15,analysis,Outdoors,O-01,Trail bottle,North,Direct,99,116,31,3596,0.1064,382.61,0.0512,184.12,3029.27,1508,545.2,976.07,synthetic,false,
2029-07-15,analysis,Outdoors,O-01,Trail bottle,North,Marketplace,97,126,31,3906,0.0703,274.59,0.0464,181.24,3450.17,1638,639.58,1172.59,synthetic,false,
2029-07-15,analysis,Outdoors,O-01,Trail bottle,North,Retail,73,84,31,2604,0.1193,310.66,0.0299,77.86,2215.48,1092,394.8,728.68,synthetic,false,
2029-07-15,analysis,Outdoors,O-01,Trail bottle,South,Direct,90,117,31,3627,0.0587,212.9,0.0593,215.08,3199.02,1521,549.9,1128.12,synthetic,false,
2029-07-15,analysis,Outdoors,O-01,Trail bottle,South,Marketplace,78,97,31,3007,0.0921,276.94,0.0214,64.35,2665.71,1261,492.37,912.34,synthetic,false,
2029-07-15,analysis,Outdoors,O-01,Trail bottle,South,Retail,71,90,31,2790,0.0692,193.07,0.0565,157.63,2439.3,1170,423,846.3,synthetic,false,
2029-07-15,analysis,Outdoors,O-01,Trail bottle,West,Direct,92,112,31,3472,0.1037,360.05,0.0553,192,2919.95,1456,526.4,937.55,synthetic,false,
2029-07-15,analysis,Outdoors,O-01,Trail bottle,West,Marketplace,77,94,31,2914,0.0536,156.19,0.056,163.18,2594.63,1222,477.14,895.49,synthetic,false,
2029-07-15,analysis,Outdoors,O-01,Trail bottle,West,Retail,74,92,31,2852,0.1025,292.33,0.0192,54.76,2504.91,1196,432.4,876.51,synthetic,false,
2029-07-15,analysis,Outdoors,O-02,Day pack,North,Direct,49,53,88,4664,0.0459,214.08,0.0319,148.78,4301.14,2491,376.3,1433.84,synthetic,false,
2029-07-15,analysis,Outdoors,O-02,Day pack,North,Marketplace,41,51,88,4488,0.0843,378.34,0.028,125.66,3984,2397,391.07,1195.93,synthetic,false,
2029-07-15,analysis,Outdoors,O-02,Day pack,North,Retail,37,44,88,3872,0.0891,345,0.0538,208.31,3318.69,2068,312.4,938.29,synthetic,false,
2029-07-15,analysis,Outdoors,O-02,Day pack,South,Direct,39,44,88,3872,0.1057,409.27,0.0196,75.89,3386.84,2068,312.4,1006.44,synthetic,false,
2029-07-15,analysis,Outdoors,O-02,Day pack,South,Marketplace,37,43,88,3784,0.0729,275.85,0.0304,115.03,3393.12,2021,329.72,1042.4,synthetic,false,
2029-07-15,analysis,Outdoors,O-02,Day pack,South,Retail,29,36,88,3168,0.059,186.91,0.0452,143.19,2837.9,1692,255.6,890.3,synthetic,false,
2029-07-15,analysis,Outdoors,O-02,Day pack,West,Direct,43,49,88,4312,0.0828,357.03,0.0227,97.88,3857.09,2303,347.9,1206.19,synthetic,false,
2029-07-15,analysis,Outdoors,O-02,Day pack,West,Marketplace,39,51,88,4488,0.1072,481.11,0.0379,170.1,3836.79,2397,391.07,1048.72,synthetic,false,
2029-07-15,analysis,Outdoors,O-02,Day pack,West,Retail,33,40,88,3520,0.0595,209.44,0.0349,122.85,3187.71,1880,284,1023.71,synthetic,false,
2029-07-15,analysis,Outdoors,O-03,Camp light,North,Direct,61,77,54,4158,0.0559,232.43,0.0251,104.37,3821.2,2233,431.2,1157,synthetic,false,
2029-07-15,analysis,Outdoors,O-03,Camp light,North,Marketplace,56,68,54,3672,0.1199,440.27,0.0385,141.37,3090.36,1972,411.26,707.1,synthetic,false,
2029-07-15,analysis,Outdoors,O-03,Camp light,North,Retail,48,56,54,3024,0.0604,182.65,0.0276,83.46,2757.89,1624,313.6,820.29,synthetic,false,
2029-07-15,analysis,Outdoors,O-03,Camp light,South,Direct,54,61,54,3294,0.1131,372.55,0.0201,66.21,2855.24,1769,341.6,744.64,synthetic,false,
2029-07-15,analysis,Outdoors,O-03,Camp light,South,Marketplace,50,65,54,3510,0.1193,418.74,0.0252,88.45,3002.81,1885,393.12,724.69,synthetic,false,
2029-07-15,analysis,Outdoors,O-03,Camp light,South,Retail,42,48,54,2592,0.0636,164.85,0.0536,138.93,2288.22,1392,268.8,627.42,synthetic,false,
2029-07-15,analysis,Outdoors,O-03,Camp light,West,Direct,60,69,54,3726,0.0783,291.75,0.0296,110.29,3323.96,2001,386.4,936.56,synthetic,false,
2029-07-15,analysis,Outdoors,O-03,Camp light,West,Marketplace,55,69,54,3726,0.0744,277.21,0.059,219.83,3228.96,2001,417.31,810.65,synthetic,false,
2029-07-15,analysis,Outdoors,O-03,Camp light,West,Retail,48,59,54,3186,0.0708,225.57,0.055,175.23,2785.2,1711,330.4,743.8,synthetic,false,
2029-07-15,analysis,Outdoors,O-04,Picnic mat,North,Direct,52,59,63,3717,0.0666,247.55,0.0473,175.81,3293.64,1947,377.6,969.04,synthetic,false,
2029-07-15,analysis,Outdoors,O-04,Picnic mat,North,Marketplace,47,56,63,3528,0.1187,418.77,0.0283,99.84,3009.39,1848,387.07,774.32,synthetic,false,
2029-07-15,analysis,Outdoors,O-04,Picnic mat,North,Retail,44,59,63,3717,0.1044,388.05,0.0532,197.74,3131.21,1947,377.6,806.61,synthetic,false,
2029-07-15,analysis,Outdoors,O-04,Picnic mat,South,Direct,45,60,63,3780,0.0948,358.34,0.0585,221.13,3200.53,1980,384,836.53,synthetic,false,
2029-07-15,analysis,Outdoors,O-04,Picnic mat,South,Marketplace,47,51,63,3213,0.1067,342.83,0.049,157.44,2712.73,1683,352.51,677.22,synthetic,false,
2029-07-15,analysis,Outdoors,O-04,Picnic mat,South,Retail,39,50,63,3150,0.0454,143.01,0.0587,184.91,2822.08,1650,320,852.08,synthetic,false,
2029-07-15,analysis,Outdoors,O-04,Picnic mat,West,Direct,53,58,63,3654,0.0692,252.86,0.0505,184.53,3216.61,1914,371.2,931.41,synthetic,false,
2029-07-15,analysis,Outdoors,O-04,Picnic mat,West,Marketplace,47,62,63,3906,0.0498,194.52,0.021,82.03,3629.45,2046,428.54,1154.91,synthetic,false,
2029-07-15,analysis,Outdoors,O-04,Picnic mat,West,Retail,42,47,63,2961,0.0477,141.24,0.0361,106.89,2712.87,1551,300.8,861.07,synthetic,false,
2029-07-15,analysis,Office,F-01,Notebook pack,North,Direct,127,157,24,3768,0.0644,242.66,0.0207,78,3447.34,1413,565.2,1469.14,synthetic,false,
2029-07-15,analysis,Office,F-01,Notebook pack,North,Marketplace,101,124,24,2976,0.0518,154.16,0.0582,173.2,2648.64,1116,482.11,1050.53,synthetic,false,
2029-07-15,analysis,Office,F-01,Notebook pack,North,Retail,100,132,24,3168,0.0542,171.71,0.0354,112.15,2884.14,1188,475.2,1220.94,synthetic,false,
2029-07-15,analysis,Office,F-01,Notebook pack,South,Direct,117,150,24,3600,0.0755,271.8,0.0413,148.68,3179.52,1350,540,1289.52,synthetic,false,
2029-07-15,analysis,Office,F-01,Notebook pack,South,Marketplace,98,114,24,2736,0.1094,299.32,0.0382,104.52,2332.16,1026,443.23,862.93,synthetic,false,
2029-07-15,analysis,Office,F-01,Notebook pack,South,Retail,82,93,24,2232,0.1127,251.55,0.0249,55.58,1924.87,837,334.8,753.07,synthetic,false,
2029-07-15,analysis,Office,F-01,Notebook pack,West,Direct,114,136,24,3264,0.0975,318.24,0.0316,103.14,2842.62,1224,489.6,1129.02,synthetic,false,
2029-07-15,analysis,Office,F-01,Notebook pack,West,Marketplace,101,117,24,2808,0.0841,236.15,0.0506,142.08,2429.77,1053,454.9,921.87,synthetic,false,
2029-07-15,analysis,Office,F-01,Notebook pack,West,Retail,88,113,24,2712,0.0529,143.46,0.0207,56.14,2512.4,1017,406.8,1088.6,synthetic,false,
2029-07-15,analysis,Office,F-02,Desk organizer,North,Direct,93,116,39,4524,0.0506,228.91,0.0323,146.13,4148.96,1972,510.4,1666.56,synthetic,false,
2029-07-15,analysis,Office,F-02,Desk organizer,North,Marketplace,84,107,39,4173,0.1007,420.22,0.0519,216.58,3536.2,1819,508.46,1208.74,synthetic,false,
2029-07-15,analysis,Office,F-02,Desk organizer,North,Retail,69,75,39,2925,0.1113,325.55,0.0267,78.1,2521.35,1275,330,916.35,synthetic,false,
2029-07-15,analysis,Office,F-02,Desk organizer,South,Direct,75,88,39,3432,0.0675,231.66,0.0234,80.31,3120.03,1496,387.2,1236.83,synthetic,false,
2029-07-15,analysis,Office,F-02,Desk organizer,South,Marketplace,78,97,39,3783,0.0639,241.73,0.0245,92.68,3448.59,1649,460.94,1338.65,synthetic,false,
2029-07-15,analysis,Office,F-02,Desk organizer,South,Retail,68,77,39,3003,0.0527,158.26,0.023,69.07,2775.67,1309,338.8,1127.87,synthetic,false,
2029-07-15,analysis,Office,F-02,Desk organizer,West,Direct,87,102,39,3978,0.0998,397,0.0585,232.71,3348.29,1734,448.8,1165.49,synthetic,false,
2029-07-15,analysis,Office,F-02,Desk organizer,West,Marketplace,70,88,39,3432,0.0862,295.84,0.0182,62.46,3073.7,1496,418.18,1159.52,synthetic,false,
2029-07-15,analysis,Office,F-02,Desk organizer,West,Retail,62,67,39,2613,0.0611,159.65,0.0418,109.22,2344.13,1139,294.8,910.33,synthetic,false,
2029-07-15,analysis,Office,F-03,Monitor arm,North,Direct,30,40,132,5280,0.0711,375.41,0.0312,164.74,4739.85,3440,368,931.85,synthetic,false,
2029-07-15,analysis,Office,F-03,Monitor arm,North,Marketplace,29,38,132,5016,0.108,541.73,0.0492,246.79,4227.48,3268,377.57,581.91,synthetic,false,
2029-07-15,analysis,Office,F-03,Monitor arm,North,Retail,24,27,132,3564,0.0887,316.13,0.044,156.82,3091.05,2322,248.4,520.65,synthetic,false,
2029-07-15,analysis,Office,F-03,Monitor arm,South,Direct,27,35,132,4620,0.0971,448.6,0.0344,158.93,4012.47,3010,322,680.47,synthetic,false,
2029-07-15,analysis,Office,F-03,Monitor arm,South,Marketplace,24,29,132,3828,0.0881,337.25,0.0526,201.35,3289.4,2494,288.14,507.26,synthetic,false,
2029-07-15,analysis,Office,F-03,Monitor arm,South,Retail,21,25,132,3300,0.0712,234.96,0.0333,109.89,2955.15,2150,230,575.15,synthetic,false,
2029-07-15,analysis,Office,F-03,Monitor arm,West,Direct,28,35,132,4620,0.0875,404.25,0.0197,91.01,4124.74,3010,322,792.74,synthetic,false,
2029-07-15,analysis,Office,F-03,Monitor arm,West,Marketplace,26,32,132,4224,0.059,249.22,0.0539,227.67,3747.11,2752,317.95,677.16,synthetic,false,
2029-07-15,analysis,Office,F-03,Monitor arm,West,Retail,26,30,132,3960,0.0614,243.14,0.018,71.28,3645.58,2580,276,789.58,synthetic,false,
2029-07-15,analysis,Office,F-04,Keyboard mat,North,Direct,116,154,33,5082,0.0872,443.15,0.0328,166.69,4472.16,1848,631.4,1992.76,synthetic,false,
2029-07-15,analysis,Office,F-04,Keyboard mat,North,Marketplace,107,141,33,4653,0.1134,527.65,0.0202,93.99,4031.36,1692,624.35,1715.01,synthetic,false,
2029-07-15,analysis,Office,F-04,Keyboard mat,North,Retail,91,111,33,3663,0.102,373.63,0.0249,91.21,3198.16,1332,455.1,1411.06,synthetic,false,
2029-07-15,analysis,Office,F-04,Keyboard mat,South,Direct,97,130,33,4290,0.1102,472.76,0.0473,202.92,3614.32,1560,533,1521.32,synthetic,false,
2029-07-15,analysis,Office,F-04,Keyboard mat,South,Marketplace,81,88,33,2904,0.1025,297.66,0.0385,111.8,2494.54,1056,389.66,1048.88,synthetic,false,
2029-07-15,analysis,Office,F-04,Keyboard mat,South,Retail,72,79,33,2607,0.0517,134.78,0.0479,124.88,2347.34,948,323.9,1075.44,synthetic,false,
2029-07-15,analysis,Office,F-04,Keyboard mat,West,Direct,109,145,33,4785,0.1102,527.31,0.0206,98.57,4159.12,1740,594.5,1824.62,synthetic,false,
2029-07-15,analysis,Office,F-04,Keyboard mat,West,Marketplace,100,124,33,4092,0.0514,210.33,0.0524,214.42,3667.25,1488,549.07,1630.18,synthetic,false,
2029-07-15,analysis,Office,F-04,Keyboard mat,West,Retail,79,94,33,3102,0.0483,149.83,0.0335,103.92,2848.25,1128,385.4,1334.85,synthetic,false,
2029-07-22,analysis,Home,H-01,Storage set,North,Direct,63,74,58,4292,0.0783,336.06,0.0565,242.5,3713.44,2294,399.6,1019.84,synthetic,false,
2029-07-22,analysis,Home,H-01,Storage set,North,Marketplace,60,68,58,3944,0.0581,229.15,0.0348,137.25,3577.6,2108,396.58,1073.02,synthetic,false,
2029-07-22,analysis,Home,H-01,Storage set,North,Retail,47,56,58,3248,0.0598,194.23,0.0554,179.94,2873.83,1736,302.4,835.43,synthetic,false,
2029-07-22,analysis,Home,H-01,Storage set,South,Direct,55,66,58,3828,0.0509,194.85,0.0594,227.38,3405.77,2046,356.4,1003.37,synthetic,false,
2029-07-22,analysis,Home,H-01,Storage set,South,Marketplace,53,68,58,3944,0.0452,178.27,0.0583,229.94,3535.79,2108,396.58,1031.21,synthetic,false,
2029-07-22,analysis,Home,H-01,Storage set,South,Retail,48,54,58,3132,0.0708,221.75,0.0469,146.89,2763.36,1674,291.6,797.76,synthetic,false,
2029-07-22,analysis,Home,H-01,Storage set,West,Direct,58,66,58,3828,0.055,210.54,0.0438,167.67,3449.79,2046,356.4,1047.39,synthetic,false,
2029-07-22,analysis,Home,H-01,Storage set,West,Marketplace,63,83,58,4814,0.1184,569.98,0.0291,140.09,4103.93,2573,484.06,1046.87,synthetic,false,
2029-07-22,analysis,Home,H-01,Storage set,West,Retail,54,61,58,3538,0.0668,236.34,0.022,77.84,3223.82,1891,329.4,1003.42,synthetic,false,
2029-07-22,analysis,Home,H-02,Task lamp,North,Direct,81,96,46,4416,0.1105,487.97,0.0461,203.58,3724.45,2304,460.8,959.65,synthetic,false,
2029-07-22,analysis,Home,H-02,Task lamp,North,Marketplace,79,86,46,3956,0.0615,243.29,0.0365,144.39,3568.32,2064,445.82,1058.5,synthetic,false,
2029-07-22,analysis,Home,H-02,Task lamp,North,Retail,63,73,46,3358,0.051,171.26,0.0452,151.78,3034.96,1752,350.4,932.56,synthetic,false,
2029-07-22,analysis,Home,H-02,Task lamp,South,Direct,75,92,46,4232,0.0557,235.72,0.0224,94.8,3901.48,2208,441.6,1251.88,synthetic,false,
2029-07-22,analysis,Home,H-02,Task lamp,South,Marketplace,71,95,46,4370,0.1122,490.31,0.0547,239.04,3640.65,2280,492.48,868.17,synthetic,false,
2029-07-22,analysis,Home,H-02,Task lamp,South,Retail,54,66,46,3036,0.0452,137.23,0.0231,70.13,2828.64,1584,316.8,927.84,synthetic,false,
2029-07-22,analysis,Home,H-02,Task lamp,West,Direct,82,102,46,4692,0.1024,480.46,0.0453,212.55,3998.99,2448,489.6,1061.39,synthetic,false,
2029-07-22,analysis,Home,H-02,Task lamp,West,Marketplace,75,96,46,4416,0.0837,369.62,0.0539,238.02,3808.36,2304,497.66,1006.7,synthetic,false,
2029-07-22,analysis,Home,H-02,Task lamp,West,Retail,63,81,46,3726,0.1195,445.26,0.0257,95.76,3184.98,1944,388.8,852.18,synthetic,false,
2029-07-22,analysis,Home,H-03,Linen set,North,Direct,56,62,74,4588,0.0489,224.35,0.0298,136.72,4226.93,2418,365.8,1443.13,synthetic,false,
2029-07-22,analysis,Home,H-03,Linen set,North,Marketplace,49,62,74,4588,0.0654,300.06,0.0353,161.96,4125.98,2418,395.06,1312.92,synthetic,false,
2029-07-22,analysis,Home,H-03,Linen set,North,Retail,41,54,74,3996,0.0676,270.13,0.0543,216.98,3508.89,2106,318.6,1084.29,synthetic,false,
2029-07-22,analysis,Home,H-03,Linen set,South,Direct,51,59,74,4366,0.0459,200.4,0.0347,151.5,4014.1,2301,348.1,1365,synthetic,false,
2029-07-22,analysis,Home,H-03,Linen set,South,Marketplace,44,53,74,3922,0.1037,406.71,0.0587,230.22,3285.07,2067,337.72,880.35,synthetic,false,
2029-07-22,analysis,Home,H-03,Linen set,South,Retail,37,42,74,3108,0.0829,257.65,0.0297,92.31,2758.04,1638,247.8,872.24,synthetic,false,
